"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150","151","152","153","154","155","156","157","158","159","160","161","162","163","164","165","166","167","168","169","170","171","172","173","174","175","176","177","178","179","180","181","182","183","184","185","186","187","188","189","190","191","192","193","194","195","196","197","198","199","200","201","202","203","204","205","206","207","208","209","210","211","212","213","214","215","216","217","218","219","220","221","222","223","224","225","226","227","228","229","230","231","232","233","234","235","236","237","238","239","240","241","242","243","244","245","246","247","248","249","250"
"79",197000,145499,137680,97414,175574,99452,20679,88951,177602,134292,99237,105827,101163,189562,88956,88966,182564,137680,192672,135441,182564,138084,137680,101171,106351,92436,144341,93156,97417,143463,99553,105527,101059,136646,101059,88977,105699,48685,93156,88955,106668,96327,72141,99553,101957,88980,99415,177602,101157,168395,101162,92480,105830,49854,189562,91830,72140,175580,99374,143499,99552,102284,172168,99548,185533,88966,99456,92312,88968,99418,99552,49853,143455,99237,99456,144368,103539,96328,88998,106351,85958,92024,196842,99417,105293,189497,136487,97733,136647,144343,196736,197001,110023,105767,143462,93024,95112,105830,159741,92481,55757,159734,105294,101161,105829,103539,99418,194380,102284,96328,143471,101169,134302,99368,88068,99751,92310,101165,88993,88964,101166,99426,143499,57781,194381,196736,101873,101875,97694,123839,97415,196843,196846,105294,136645,187940,101060,88999,92888,88964,101955,105525,101062,105827,187940,105523,97411,88960,99374,143452,105238,187940,99553,192618,185744,101875,99546,49855,159736,96328,49854,88966,159735,106359,88962,101162,159735,105241,143455,106356,92480,88984,101877,145499,99412,88960,105604,63945,88961,192617,34888,175574,144368,192598,143471,102378,97411,57781,194548,105527,88950,97410,49854,136648,36274,88950,117926,88974,92436,99421,101062,105294,171026,88997,95095,137641,100138,182564,101877,92024,149547,95088,72140,88997,143462,57781,105524,106349,63538,136481,97693,88984,106697,175586,97694,196843,149323,143462,138068,101063,95095,172168,88997,196842,95094,138123,88973,92313,186975,106356,98907,136890,88992,97439,171026,171375,99457,64085,143449,88973
"80",97440,103539,136487,99553,88950,95091,196999,185744,196844,134506,92809,106359,109710,85940,96329,105297,63538,97853,117926,159737,99422,196843,196848,101875,181058,196999,88992,85940,105829,80060,101873,97440,181056,130792,196712,99751,101063,99418,88984,106697,88968,136891,49853,117926,72140,88965,182564,105239,97846,143467,136645,99544,89000,159737,93693,63538,101164,102284,143462,49853,159734,159741,101159,189563,105604,101169,104812,95091,88955,137641,97417,88965,106352,130792,88954,88066,189563,196999,101957,118056,88066,196355,80838,88951,138084,95112,189497,92312,196737,99417,101160,159741,80060,192672,197001,105767,96435,186975,106359,144368,105829,88978,145501,106351,143463,101165,196848,196999,101169,105829,101064,196848,106668,48659,151894,97410,105527,99413,88966,134292,134304,143471,93693,144319,141537,95324,85939,179589,57781,85943,49853,99457,101063,88999,144341,187582,101063,99544,149323,136487,99422,103539,86829,138123,63924,86841,89000,101063,136647,115162,159739,90309,101165,197000,106538,103539,99374,49853,95095,105768,88998,134304,105826,86841,175580,99237,194381,99552,105523,106358,123839,88950,187940,143467,185533,88966,86828,123839,99419,97411,99452,63924,80060,143195,195613,80838,134302,93693,143450,118056,63538,102378,106504,101169,168395,99419,100138,95094,88993,95324,97851,197001,143463,123839,136647,55757,123839,106359,88995,135441,175574,106483,101062,88963,99468,195613,134292,107353,97411,143469,105827,86829,95095,88957,196712,48695,97695,181058,99414,143462,192617,80838,36274,189497,159737,177022,95324,99423,181056,189565,28850,194383,88068,136645,106349,106358,99413,101063,99424,115162
"81",144122,159741,85943,95094,97694,99426,101875,98907,117530,134506,105297,116354,97410,136645,144343,101166,97410,101168,106356,99419,105295,34888,177025,143463,196846,192617,99452,96435,123839,92481,97415,97851,92436,106357,102284,105296,109710,93693,101059,110023,105826,135697,88992,100138,143379,99424,102378,177602,105767,136645,143462,99453,105829,69697,179589,105830,194548,196847,101062,171026,101160,136891,88963,85958,89000,136890,99413,99417,99552,57944,144344,134506,105525,145499,144122,117926,189497,177025,88969,101165,106350,159740,159734,88997,94651,96875,99456,137680,143455,88962,149323,92436,99544,88960,101167,101157,102284,99436,136648,196736,88956,95092,63945,98907,99419,95090,106697,136644,101060,92807,181057,97851,97414,107352,106356,197001,159735,88973,123839,135441,48659,101164,105298,97694,97693,97693,80838,105527,144122,79970,99423,99421,98907,101877,105525,196998,99546,105699,88961,92481,138084,144343,143195,88978,105295,110023,91830,105527,49853,106351,38348,99552,88980,189497,95088,107353,48685,103539,159739,143379,99431,101955,88992,97733,105829,63924,92480,88959,88969,194382,88961,95088,88989,194382,145501,136644,159736,79970,101063,97414,99374,196998,172169,96435,88963,106351,105529,88066,88968,88973,101171,88965,105826,48659,105298,88964,137680,181056,95091,134302,96875,88977,34402,187940,93024,49853,101873,105524,196843,136644,92312,116354,144319,49854,149547,159734,196847,136643,138084,105828,88970,181057,88953,99416,101962,101160,88981,99468,94651,88957,101171,63924,88963,101955,101955,93693,101157,99436,92024,88954,101159,168395,49853,95112,85943,96328,179589,196737,99552,135697
"82",145499,197000,196843,110023,88980,149547,88992,185533,105295,192618,182566,189562,95095,136647,101875,92809,101171,106360,99420,181058,92481,95112,175574,105239,106352,134506,168395,105827,99454,88981,179589,100138,197000,95079,88954,106350,118056,177025,38348,175574,88964,101163,88956,106352,144341,196545,196848,88049,123839,49854,134498,101170,88999,99552,99426,134506,88962,171026,185533,143449,101167,88959,101955,141537,101059,38348,159741,86828,28850,196545,144319,144319,196999,88984,96329,99424,87420,136645,85939,92809,85943,105768,137641,105524,86829,93024,105828,63924,144344,88962,143499,101167,101962,95112,109490,105525,197001,88980,88965,187582,57944,159735,105768,93156,100138,63945,80060,97847,105525,69697,101875,134292,88066,105294,105524,99421,88997,101168,196846,99419,106350,105699,105295,99452,99237,143452,141537,144344,106483,172168,97440,136487,99237,91830,177602,97847,99414,196545,89000,88959,123839,99413,143452,88962,105239,196999,89002,55757,151894,105829,89002,105768,136487,99425,88974,144343,135441,106357,88951,95089,105241,196844,101962,105523,192672,196861,34402,88974,101957,106352,48685,101167,64085,106349,106360,92809,57944,88953,192672,171375,97694,99365,143462,105238,159738,55757,106357,88981,89002,101059,149323,34402,88981,92888,189565,106359,197001,192618,196847,197001,106351,99415,93024,101164,49856,181056,101875,63924,159734,106668,95089,194079,105241,137641,194382,88970,106357,109710,143195,57944,101873,107353,196842,99365,177025,143195,88980,136644,143312,101165,143499,105768,179589,109710,88973,105294,101875,196355,99553,151894,99431,105297,49854,105297,55756,99425,85939,105296,106358,94651
"83",72140,88959,99419,187582,192598,88956,97846,135441,97694,143455,106483,92807,88960,123839,187582,196545,97693,159735,105699,88981,88999,101167,97853,93156,143471,109490,99422,88980,97695,72141,92888,88974,99452,88066,72140,116354,187940,189562,172169,101161,196844,187582,55756,95095,97440,88992,105239,88999,194079,95095,63538,101169,105239,34888,101064,181056,99412,99425,88068,88995,144341,109710,197001,96329,144122,49854,88981,192672,99751,99365,34888,194383,93693,159736,88992,159739,85939,99452,99424,143455,196998,99424,97409,93156,136891,69697,96328,99415,196712,49854,143467,97411,105829,196844,94651,189565,195243,99552,159735,72140,171375,96329,159739,99423,101957,99452,88970,99452,48695,177025,88995,99422,117530,101169,88981,136644,123839,34402,181057,88993,192598,136648,107353,92807,196998,91830,97694,99751,101166,28850,106538,143450,88066,106504,194382,101061,88984,105830,159739,49853,159734,92809,88049,86828,57781,88974,55756,99468,87420,20679,63945,96329,95090,55756,138068,99237,97439,93693,179589,99468,97693,171375,171026,99365,101962,196999,159740,89002,99431,143452,95112,92481,101157,99552,107353,99414,55756,88959,89002,136481,88966,99436,144122,145501,49853,99365,88980,105827,144122,134498,104812,105294,102284,196844,196842,99552,177602,34888,141537,86829,138068,96329,171375,143469,192618,134302,99542,101061,96435,101160,192672,34402,189563,97733,159734,79970,99368,34888,106359,195243,88970,106359,134304,177602,137641,172169,143455,99468,105527,192617,106483,187582,181058,97694,190131,189563,101875,86828,149547,159738,196846,88999,185533,86841,105529,196545,144341,99546,118056,194079
"84",144122,97733,172169,88955,181057,106538,38348,159736,181058,99431,144344,99425,92809,99426,137680,99544,93693,106668,99548,101171,177022,159735,99416,91830,99374,105297,96435,99417,101161,182566,171026,144122,57781,88989,105241,141537,80060,88962,88955,194079,136487,117926,95092,101157,88957,88951,105827,172168,195613,99457,99453,172168,89000,99431,134498,99424,101166,99751,106352,92313,192617,93024,144343,88999,88984,138068,97694,159737,87420,189562,136481,92436,97409,175574,110023,101957,99431,159739,136891,172168,99544,99413,99413,195613,159740,80060,99553,93024,159738,99552,101161,92809,101063,143312,143499,99363,136647,110023,143450,88950,104812,182566,88970,99437,88950,72140,88978,99237,99552,63538,88965,99431,175580,101164,88965,88950,92024,136941,105767,185533,175586,143462,145499,177025,101955,92312,106504,196736,105297,99374,92888,196861,105294,88954,106358,99454,195243,159735,105828,196844,57944,79970,95092,96329,89002,88963,106359,196848,196999,80060,48685,134304,97695,105699,88993,105826,97439,107352,92480,80838,144368,99454,107353,105767,48659,175580,143471,48685,99363,101063,99417,105829,64085,144344,182564,99452,95088,134302,197001,98907,36274,106668,88954,101161,98907,144344,88964,134498,89000,118056,38348,101064,88969,86829,189497,99414,101955,87420,105295,86841,99456,196844,99420,105298,48685,105768,101167,101828,136890,159734,69697,141537,189562,105827,95079,186975,106538,107352,63924,101059,102378,144122,144344,97851,135441,34402,99420,99544,196847,101064,107353,134292,106538,143467,92312,97417,101955,101828,92310,57944,106349,101963,90309,99374,144122,92312,88969,96328,105767,86841
"85",88994,99453,168395,136643,196843,88969,88993,99452,105295,95112,106353,88978,196736,97853,72140,95089,189562,98907,88978,196843,88968,99237,196861,97847,88992,85958,95088,196998,98907,102284,106504,106357,101171,85939,94651,48659,88995,159739,92313,34888,80060,99412,110023,171375,88965,88974,172169,130792,95079,168395,106357,99368,99413,143449,88999,99456,99751,99553,136941,91830,88989,137680,63924,99751,101064,117530,34402,143467,34888,144343,104812,99436,105297,88969,149547,143455,106349,95094,97694,97415,48685,97428,104812,95091,149547,105298,143471,97410,106352,20679,36274,105830,88950,95088,69697,196848,101171,115162,85943,28850,105238,92481,116354,118056,99422,88965,95094,88960,107353,99413,192617,181057,99751,85939,105699,109710,175574,88963,101163,106359,105525,105239,88968,196848,98907,101170,196355,89002,101877,194548,196737,105768,103539,136645,99421,88997,116354,172169,141537,99365,96328,95090,101166,195613,99368,48659,96329,106504,90309,106353,88068,105699,88956,189565,106360,196736,196736,100138,99456,172169,196848,69697,189562,57781,57944,101166,88974,182566,88957,95091,105830,97851,92809,195613,196998,99421,109710,106504,88954,194548,136644,104812,101160,99542,159737,99374,97846,99431,196737,101060,95088,101962,101062,96875,151894,105768,101162,105767,172169,88963,91830,92313,88980,159734,144122,99422,88959,134498,88956,88962,171375,88970,88951,181056,96435,80060,185533,109710,99468,92312,101962,136481,172168,96327,97409,107352,144319,92480,185533,101160,106359,88984,109710,89952,99422,99415,97415,190131,196846,97851,106349,143449,88956,104812,49854,99423,99431,194381,88977,95088
"86",99415,105294,99456,88961,88068,185533,192617,102284,101157,99456,105830,99431,105239,99414,196712,134506,105238,88995,99237,92807,97414,105294,143195,89002,130792,172169,99413,93693,135697,196545,93024,63538,105524,116354,106359,79970,144341,88066,99413,181058,95112,181056,79970,145499,88977,88968,143499,88998,95095,88980,105297,96329,197001,136481,86829,57944,196844,99548,130792,106361,88951,97853,92313,106350,138123,95094,187940,88964,101963,97411,92888,144368,159736,144344,85940,144368,99424,97694,88955,38348,92481,79970,101062,99417,57781,106353,159736,99454,196545,194548,88068,95324,72140,159736,97410,64085,101962,99425,106504,101166,172168,136648,100138,134302,99412,105826,134292,149323,92888,48659,187940,105523,171375,105241,88993,88066,88984,88997,136941,136645,95112,107352,105767,92313,196842,101963,137680,144122,92436,159734,196999,49856,105294,64085,101059,117926,187582,159735,88962,93693,105295,105523,99374,182566,97694,196844,196712,99542,143452,101161,49856,96435,97733,99414,99468,106538,101159,134304,192617,101160,109710,98907,97851,138123,28850,99456,135441,192617,28850,123839,102284,196737,149547,34402,106483,91830,117530,99237,136644,69697,34888,88973,101161,88992,85939,88953,196844,93024,92310,88984,63945,105830,101059,159741,192618,196355,88980,106359,99363,88956,99431,97847,94651,64085,101963,97440,107352,177025,159741,88963,99423,196846,138123,143462,105827,99423,186975,194079,196999,134304,34402,97417,101063,130792,88954,89952,137641,143449,117926,92480,196999,95324,189563,88999,97415,99425,92024,134304,130792,196848,136644,88959,92312,141537,106349,175574,118056,106360,97694,97440
"87",101159,93693,110023,88978,99363,97694,93156,86828,92313,90309,101877,99237,106349,48685,101064,116354,99751,85958,88977,144319,106538,134506,57781,96328,28850,99542,86828,149547,192617,97428,136644,88994,182564,95079,97414,101875,168395,88954,97733,101164,192598,136890,115162,101873,72140,136487,141537,95324,97409,144122,88955,101165,88068,159734,192617,107353,96328,95324,134304,144368,171375,93693,138123,194079,99454,99548,134302,99422,99363,69697,80060,192672,98907,101171,88993,196712,105239,105830,99544,105239,103539,101165,138123,107353,99425,49853,63924,105524,48659,196736,92024,99553,105238,138123,96328,88966,49855,99419,95090,96435,97409,97847,136941,179589,97853,95094,143379,63924,99417,194079,20679,117530,106349,86829,95091,99453,194380,194383,97694,106483,106483,186975,57944,105699,159739,144319,99452,196712,97846,105239,105525,138068,92809,101166,101955,136941,136481,101875,134498,144344,171375,99431,189497,186975,92313,145499,151894,94651,88049,95094,99468,143471,92312,192617,101163,97411,172169,136645,171026,88951,95112,187582,106353,172169,99415,196843,136481,99416,105523,101165,88961,196847,99546,105294,96329,144341,105239,88951,175574,92024,189562,143463,105527,189563,144319,88992,99365,88961,88963,106361,97695,88951,123839,99420,144341,99437,63945,88970,102378,99363,106360,101160,196847,143467,189563,192598,159741,106483,143449,197000,92480,95324,143452,101957,181056,95090,85943,194383,101163,92024,92312,99553,49855,136891,135441,196355,105829,93693,92312,99468,101161,88049,99423,96328,196844,144343,101161,101170,105768,89952,93693,118056,101164,144341,109490,100138,106351,88970,143471,159737
"88",172169,85939,159737,63924,97410,134304,187582,101828,115162,88964,92481,143462,194381,196861,144319,49856,145501,99415,194079,88951,88999,93693,101063,92807,49854,101957,106668,135697,196842,159736,80838,99420,38348,97409,99553,95090,88963,143195,159741,85940,104812,159740,101171,97853,72141,144319,105830,115162,196736,101167,69697,105298,106359,143471,105529,105298,99414,149323,109710,145501,97410,143462,189497,99374,99751,106353,101063,34402,99454,101962,196846,143449,99365,49853,96875,118056,105523,95079,99453,196998,97410,92809,101060,97695,118056,88992,195243,192617,175586,34402,99374,105241,116354,88955,105827,144344,192618,49855,159737,64085,196545,101168,57781,97411,88964,175580,106668,159741,92024,196847,179589,144343,136941,105294,96329,92888,92436,144341,171026,134498,88984,100138,101166,196545,95095,143312,175580,63945,99751,99426,92436,136891,105767,177025,88984,97409,99424,87420,96328,105767,143455,106360,99452,95094,95089,105830,143469,194380,92481,136648,134304,106360,92024,99412,49854,97694,101828,136644,101064,143455,101165,97853,85943,92807,105830,88956,107353,88963,88980,182566,105241,196844,135441,182564,20679,92313,88950,97846,101157,106353,192672,107352,94651,172169,88995,86828,159734,196999,89000,95089,88956,88957,195243,99452,93156,49855,99548,99454,145501,102284,196846,48695,48685,101962,88969,106356,194381,99418,88957,117926,38348,97695,159740,99414,57781,136648,144319,189565,88995,192617,105525,196846,99437,99237,97428,105524,143462,105699,105295,106357,138084,192672,130792,99751,175580,196545,63924,96875,99374,143462,99420,106350,105238,105826,99468,143462,97847,86828,109490,175586
"89",144368,97853,106353,107352,34888,88981,88954,88998,189497,96435,88956,85940,95089,107352,101161,101164,182566,197000,88984,105238,105529,92888,88962,97410,194548,171026,101063,92024,99368,136645,106351,149323,97853,63924,185744,105241,88957,99454,95079,99452,63538,101060,99237,134498,196848,88989,143450,97853,144368,99374,49855,104812,138084,135441,101170,99436,106360,105767,88997,196736,63538,106697,97440,106349,88994,101957,97428,80060,99452,105826,55757,101170,99426,63538,92807,96329,99431,90309,88959,99424,136645,138084,49855,143471,99436,105523,96875,57944,181057,88955,101061,136646,95094,136890,88955,99416,49853,101062,99552,194381,99417,196848,99413,196847,72140,63924,88993,136891,88989,88950,194380,57781,97693,99454,92310,196737,143469,182564,101157,135697,88968,101873,105238,95088,28850,88989,196355,95079,194380,109490,49853,90309,105523,135441,99413,130792,34888,101165,95090,196998,134302,145501,93024,88049,92310,105830,101873,105768,115162,187582,63945,143449,49854,101963,88984,101873,106668,101166,85939,48685,189497,105529,106353,143471,88957,48695,92807,96328,99418,143471,99420,99468,136647,99548,136487,137641,48685,92480,99431,134498,88999,95091,88989,97428,99237,99413,88954,105527,117926,64085,102284,105827,86828,187940,106350,196999,95092,97410,106356,97428,99237,189563,88959,196847,88997,80838,88956,107353,97694,57781,144344,105699,99368,99412,63538,168395,101059,106349,88970,196998,99422,88960,99751,105768,105241,105297,106360,97410,90309,99412,99368,106504,97733,99421,101873,101875,88964,196545,144319,101161,95091,189563,72140,99416,102378,101064,88977,136891,88954,99437
"90",105297,99417,106350,106353,88999,192617,171026,101957,97411,101170,101060,99437,88989,105529,105767,106353,97693,159734,144368,105826,116354,99468,192672,88955,88963,99420,99415,48695,102378,143450,110023,144341,99422,104812,69697,92436,109710,88049,116354,96327,99421,192618,105829,101955,144319,88999,88998,92481,195243,99452,99544,99422,149323,101063,93024,106697,88049,99425,105524,137680,63945,97410,99417,99426,48695,143462,97847,171375,143455,143450,109710,95089,92480,105239,97440,80060,197001,136643,101957,92481,105523,110023,92480,99363,134304,101957,118056,89002,97414,151894,96328,89000,171026,88999,88961,96875,196355,196842,93024,196998,159734,130792,88993,63538,144344,194383,106350,151894,177022,97846,103539,99456,80838,92888,89002,189563,95088,48659,99363,20679,88984,88950,99454,80838,105826,104812,196848,88959,143467,85943,106361,168395,101170,144122,88959,106351,92436,106349,177022,144368,79970,197001,181057,88970,103539,105827,92024,105829,96328,49856,99468,94651,134304,105529,137680,89952,99546,106349,88978,92481,143452,159741,138068,134302,194548,143452,101171,87420,99542,105699,57944,106483,105524,99419,101167,105523,192598,105523,63924,49856,196842,97415,101059,88964,135697,196999,105826,88954,49854,97846,88962,181057,97694,99544,185533,194079,63945,109490,106359,97853,144344,143469,136648,88966,95079,99422,99426,88974,88068,196844,99553,99452,88992,99546,101171,144122,143469,196861,144343,105527,192598,88995,96328,92809,49855,195243,96435,97411,97440,57944,99426,105241,49853,88977,177602,196545,143195,34888,143449,196736,101168,99414,168395,72141,144343,134302,88978,93693,138084,101167
"91",187940,181058,88974,101162,105241,99437,159736,48685,105295,86829,99426,105524,105829,130792,196842,93693,151894,118056,101064,190131,101955,105524,136941,64085,181058,159736,196861,143195,98907,36274,185744,88980,57944,143499,88965,175580,105296,89952,97851,96327,101828,143312,88995,196998,144319,101957,99363,136643,194548,99456,99468,134304,97428,101170,49853,136487,181056,117530,93693,88066,86828,97695,101061,85958,97847,101877,196736,195243,136647,159738,63924,95092,104812,98907,105523,101168,97411,138123,101877,194383,171375,110023,86828,104812,105525,196545,88970,99417,189562,194381,88997,97846,88966,88966,99420,197001,197000,97851,189563,189563,105768,189563,115162,97415,96328,88963,136643,99419,48685,192598,107353,34888,134506,137680,159741,106538,196998,97846,138084,137641,106361,110023,143467,187940,88955,97694,106352,95089,101059,99553,101169,88966,143379,194380,88980,99457,88989,105294,99552,95089,101162,88989,101167,101963,95088,57781,134302,97411,135441,97853,134498,143463,99548,134498,88049,137680,89000,159741,88963,88961,49855,99454,88974,63945,185533,101059,48659,149323,144344,159734,194079,106361,177022,99416,97694,97409,101162,175586,159737,49856,117926,134304,88978,195613,88992,181058,99453,101962,106483,97410,195243,99414,101063,182564,145499,192618,105826,99453,97846,96435,93024,118056,143463,145499,182564,143379,105241,63924,99457,88994,101059,99425,196736,95324,88998,134292,88955,159735,88959,88995,138084,99454,88954,95091,72141,57944,99412,99437,192598,88978,99420,106353,145499,196545,177025,88992,85943,95088,95094,101064,88962,96329,92024,105767,88959,143312,105294,99426,105523,134302
"92",138084,151894,99552,95092,196843,101170,106504,101064,106352,115162,136644,80838,99368,97853,171375,185533,20679,196545,175580,96328,196842,93156,99421,195613,136890,105293,143449,99542,97853,99412,179589,101873,92312,101063,86828,145499,195613,104812,86841,136648,189497,136643,171375,106351,143379,99425,99546,99542,182566,101163,109710,105829,36274,48695,179589,89000,91830,88992,95091,88995,88954,97411,172169,101162,195613,93024,106358,101061,101957,99414,194382,185744,143499,99542,100138,99542,106483,196846,194382,143469,97695,109710,143450,34888,96329,63945,105239,99423,149547,105525,99422,97693,49856,96875,197001,99542,101875,38348,88998,88995,88963,196545,88068,96875,144343,48659,99417,88980,102284,100138,194079,136643,88970,88989,143450,136481,99431,107352,49854,105829,175586,92809,182566,97851,79970,130792,88970,92436,101875,49854,85943,89002,49856,136481,102378,91830,97694,138084,143312,159734,88960,88993,48695,99452,92313,88951,109490,106668,101169,143455,69697,88959,117530,99751,72140,87420,98907,55757,89952,190131,101962,143467,102378,194382,101162,92436,95324,182566,196846,97439,106358,88974,107353,99374,100138,88964,105238,92313,105524,143462,196355,102284,101170,194383,101171,49854,144344,159740,101159,106352,134506,99544,88965,99453,92480,99374,101163,143462,63924,99751,88977,105527,196843,177022,171375,97440,172169,99457,105699,143312,196861,97846,192672,168395,88962,99419,49855,88969,99544,109490,79970,95091,88984,99431,48695,171026,95091,117926,105829,97428,49854,101159,97415,107353,106349,159738,159735,88956,72140,88998,143467,88951,186975,196545,105241,105604,143499,145501,88964,144319
"93",88049,106361,143379,192598,187582,95090,106697,135441,151894,136481,96329,88956,181056,85939,143462,134498,89002,196737,196737,99363,97411,79970,101157,105604,185744,134506,28850,72141,194380,144341,105830,105529,92809,159741,106353,97439,144343,192618,189497,99414,175586,93024,149323,88954,181056,185533,97853,92313,105529,63538,151894,196847,107353,106350,101170,181057,106483,172168,190131,196736,48685,101164,181056,97851,101063,92024,89002,88970,101059,143195,86828,88992,88992,106361,105768,196355,106359,196847,134292,196861,49855,101168,88959,86829,99751,159739,95079,138084,144344,99412,101063,89000,99413,181057,179589,99424,172168,117530,99416,105527,95094,187940,105241,143471,92436,196736,105830,87420,105827,151894,105294,97428,101167,79970,101062,196842,106360,99423,117926,101163,87420,92481,195613,85939,177602,175586,88974,182564,143469,99426,101167,196848,101159,63945,99548,105826,20679,85943,99419,101166,48685,99365,171375,97410,88981,80838,177022,95324,99424,57944,136643,97415,145499,88966,88992,143471,99420,143469,88963,88995,88966,177022,136647,168395,88964,101873,106350,196846,63924,96329,143467,99456,89000,196847,85943,101062,99546,101169,101170,106352,105768,105525,105523,96875,101873,94651,159739,97414,171375,93693,99368,99419,63924,106360,117926,99468,186975,85943,63538,106483,88973,107353,88066,99412,196842,105699,99413,99553,137641,99553,172168,92312,95092,123839,149547,107353,105293,34888,151894,38348,95324,196848,159736,123839,175580,172168,88998,69697,103539,138123,101962,136481,69697,99237,196844,97410,100138,88962,105604,92024,143449,194383,34888,91830,86841,138123,97428,101161,145501,138084
"94",143452,99416,185744,85939,85940,97733,195243,99418,177025,106504,88995,106350,99457,105828,137641,99416,105604,95088,86828,63538,101171,97409,105767,187940,99419,130792,106359,144368,106352,143450,107352,88963,196999,88980,143452,88950,101962,88956,88995,196842,63945,96435,186975,117926,194381,168395,105826,105525,196737,110023,89000,99414,101061,96875,88956,99552,168395,196847,88993,175580,110023,137641,105296,102378,88955,85940,197001,136891,194079,95095,88993,134498,105525,95094,96327,136487,181057,90309,106483,94651,106358,185533,101157,57781,63924,194382,105826,106357,88968,88973,181057,100138,134506,57944,106361,28850,138084,101161,99413,116354,181056,93156,63945,189497,48685,96329,101168,196712,192617,72141,106349,103539,159734,101162,49854,189565,99452,99415,196843,143449,97428,49855,134304,110023,80838,144343,106350,95324,88968,196737,101957,105828,101170,92807,105523,92024,97847,185744,138123,134292,136648,88953,97440,92809,88995,195243,196847,88984,145499,177025,99423,105604,88068,106349,93156,99437,95089,95089,134304,88984,106360,196847,194079,189563,138084,99237,159734,101167,88963,63945,196712,55756,105830,99423,99452,197000,159735,99436,88049,38348,190131,88049,92809,101963,55756,97410,101166,92312,149323,97409,105296,101060,88994,189562,104812,101157,196843,143312,196355,194380,95324,101160,136644,63945,177022,136645,196355,135441,159739,105828,118056,101163,194383,192617,105527,105604,196737,106358,88951,106538,92310,185533,137641,97695,88995,88955,101060,88981,97851,99413,34402,187582,185533,49855,144341,159739,88964,64085,138084,88959,192617,95092,95092,97417,91830,104812,49856,101060,97410,101955
"95",105699,172168,144343,48685,105294,36274,101963,101167,171375,143449,144343,101169,194380,88970,101963,187582,145499,95324,145501,101161,109490,172169,101159,49856,105829,143471,196737,34402,134302,194381,88964,95092,98907,141537,97733,88066,101169,99542,48685,102284,143379,136941,89952,101164,159736,105529,182566,103539,99422,97428,88995,57944,97693,117926,106350,105239,136647,136647,88970,101063,101060,117926,69697,88956,97410,92312,106697,88998,95079,88951,88966,100138,194382,102378,93156,106349,97411,185744,106504,171026,97440,88973,196999,101957,196848,97411,63538,192672,99456,143449,151894,93156,177602,186975,88953,143455,105293,136890,63538,106356,192672,105829,99363,96435,95092,105828,85940,99546,143449,106483,99452,86841,171026,34888,34402,117530,99420,144319,85939,101161,97411,63945,95090,101060,149323,196861,99546,143195,93156,106349,88955,93693,99546,101164,106351,101164,48685,92481,96327,101168,197000,92809,88989,110023,101169,88957,92481,194380,88965,136647,138068,143463,34888,138123,134304,87420,136646,97409,175574,99414,189562,172169,99548,107352,57781,99420,136648,185533,196545,63945,106359,88965,192598,88066,88955,116354,105523,97414,105241,92313,99437,192598,105529,101877,101064,106483,144343,99457,194548,106353,85940,88970,145501,96329,88049,95095,95079,88964,187940,106356,110023,101168,88953,101877,64085,99368,149547,196736,105826,93156,99363,159740,192672,91830,85958,105529,28850,101877,95089,88950,86841,196712,92024,116354,99423,135697,99420,143195,143312,88993,109490,159740,101957,194079,136890,106350,95089,101157,105524,159736,88049,197001,88950,106358,95092,99456,187940,105604,99424,101963
